"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV3116","Bin34",6.69732553466982e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured bacterium"
"ASV3117","Bin2",6.69732553466982e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV3118","Bin17",6.34786288616166e-05,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","uncultured bacterium"
"ASV3119","Bin7",6.34786288616166e-05,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722","uncultured","uncultured bacterium"
"ASV3120","Bin13",6.34786288616166e-05,"Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","BBMC-4","uncultured","uncultured bacterium"
"ASV3121","Bin102",6.34786288616166e-05,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,"uncultured","uncultured bacterium"
"ASV3122","Bin36",6.34786288616166e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV3123","Bin14",6.34786288616166e-05,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,"uncultured","uncultured bacterium"
"ASV3124","Bin44",6.34786288616166e-05,"Bacteria","Latescibacterota",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3125","Bin31",6.34786288616166e-05,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales",NA,"uncultured","uncultured bacterium"
"ASV3126","Bin99",6.34786288616166e-05,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","uncultured bacterium"
"ASV3127","Bin20",6.34786288616166e-05,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales",NA,"uncultured","uncultured bacterium"
"ASV3128","Bin52",6.34786288616166e-05,"Bacteria","Patescibacteria","Berkelbacteria",NA,NA,"uncultured","uncultured bacterium"
"ASV3129","Bin5",6.34786288616166e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,"uncultured","uncultured bacterium"
"ASV3130","Bin51",6.34786288616166e-05,"Bacteria","Patescibacteria","Microgenomatia","Candidatus Woesebacteria",NA,"uncultured","uncultured bacterium"
"ASV3131","Bin42",6.34786288616166e-05,"Bacteria","Planctomycetota","vadinHA49",NA,NA,"uncultured","uncultured bacterium"
"ASV3132","Bin107",6.34786288616166e-05,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","uncultured bacterium"
"ASV3133","Bin41",6.34786288616166e-05,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured bacterium"
"ASV3134","Bin18",6.34786288616166e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2","uncultured","uncultured bacterium"
"ASV3135","Bin61",6.34786288616166e-05,"Bacteria","Dependentiae","Babeliae","Babeliales",NA,"uncultured","uncultured bacterium"
"ASV3136","Bin82",6.34786288616166e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","uncultured bacterium"
"ASV3137","Bin107",6.34786288616166e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured","uncultured bacterium"
"ASV3138","Bin8",6.34786288616166e-05,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured bacterium"
"ASV3139","Bin101",6.34786288616166e-05,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3140","Bin61",6.34786288616166e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio","uncultured bacterium"
"ASV3141","Bin103",6.34786288616166e-05,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus","uncultured bacterium"
"ASV3142","Bin86",6.34786288616166e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured bacterium"
"ASV3143","Bin97",6.34786288616166e-05,"Bacteria",NA,NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3144","Bin61",6.54307524536532e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","211ds20","uncultured","uncultured bacterium"
"ASV3145","Bin88",6.54307524536532e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured bacterium"
"ASV3146","Bin9",6.54307524536532e-05,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Leptolinea","uncultured bacterium"
"ASV3147","Bin29",6.54307524536532e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uncultured bacterium"
"ASV3148","Bin22",6.54307524536532e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured","uncultured bacterium"
"ASV3149","Bin14",6.54307524536532e-05,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,"uncultured","uncultured bacterium"
"ASV3150","Bin61",6.54307524536532e-05,"Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","uncultured","uncultured bacterium"
"ASV3151","Bin2",6.54307524536532e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV3152","Bin11",6.54307524536532e-05,"Bacteria","Elusimicrobiota","Lineage IIa",NA,NA,"uncultured","uncultured bacterium"
"ASV3153","Bin8",6.54307524536532e-05,"Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales",NA,"uncultured","uncultured bacterium"
"ASV3154","Bin28",6.54307524536532e-05,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Haliscomenobacter","uncultured bacterium"
"ASV3155","Bin74",6.54307524536532e-05,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured bacterium"
"ASV3156","Bin99",6.54307524536532e-05,"Bacteria","MBNT15",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3157","Bin96",6.54307524536532e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","uncultured","uncultured bacterium"
"ASV3158","Bin77",6.54307524536532e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospirillaceae","Magnetospirillum","uncultured bacterium"
"ASV3159","Bin36",6.54307524536532e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV3160","Bin14",6.54307524536532e-05,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,"uncultured","uncultured bacterium"
"ASV3161","Bin43",6.54307524536532e-05,"Bacteria","Nitrospirota","Thermodesulfovibrionia",NA,NA,"uncultured","uncultured bacterium"
"ASV3162","Bin42",6.54307524536532e-05,"Bacteria","Planctomycetota","vadinHA49",NA,NA,"uncultured","uncultured bacterium"
"ASV3163","Bin51",6.54307524536532e-05,"Bacteria","Patescibacteria","Berkelbacteria",NA,NA,"uncultured","uncultured bacterium"
"ASV3164","Bin56",6.54307524536532e-05,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Gallicola","uncultured bacterium"
"ASV3165","Bin9",6.54307524536532e-05,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Ornatilinea","uncultured bacterium"
"ASV3166","Bin72",6.54307524536532e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Tahibacter","uncultured bacterium"
"ASV3167","Bin101",6.54307524536532e-05,"Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Smithellaceae","Smithella","uncultured bacterium"
"ASV3168","Bin103",6.54307524536532e-05,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium","uncultured bacterium"
"ASV3169","Bin73",6.54307524536532e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","eub62A3",NA,"uncultured","uncultured bacterium"
"ASV3170","Bin103",6.54307524536532e-05,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured","uncultured bacterium"
"ASV3171","Bin107",6.54307524536532e-05,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","uncultured","uncultured bacterium"
"ASV3172","Bin79",6.54307524536532e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Ferrovibrionales","Taonella","uncultured","uncultured bacterium"
"ASV3173","Bin83",6.54307524536532e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured bacterium"
"ASV3174","Bin58",6.54307524536532e-05,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Papillibacter","uncultured bacterium"
"ASV3175","Bin5",6.54307524536532e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,"uncultured","uncultured bacterium"
"ASV3176","Bin87",6.54307524536532e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","uncultured bacterium"
"ASV3177","Bin51",6.54307524536532e-05,"Bacteria","Patescibacteria","Microgenomatia","Candidatus Woesebacteria",NA,"uncultured","uncultured bacterium"
"ASV3178","Bin8",6.54307524536532e-05,"Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales",NA,"uncultured","uncultured bacterium"
"ASV3179","Bin52",6.54307524536532e-05,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,"uncultured","uncultured bacterium"
"ASV3180","Bin84",6.16356448894617e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","uncultured bacterium"
"ASV3181","Bin41",6.08766233766234e-05,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured bacterium"
"ASV3182","Bin60",6.08766233766234e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured bacterium"
"ASV3183","Bin102",6.08766233766234e-05,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,"uncultured","uncultured bacterium"
"ASV3184","Bin106",6.08766233766234e-05,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group","uncultured bacterium"
"ASV3185","Bin31",6.08766233766234e-05,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Schlesneriaceae","Schlesneria","uncultured bacterium"
"ASV3186","Bin73",6.08766233766234e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","uncultured bacterium"
"ASV3187","Bin97",6.08766233766234e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,"uncultured","uncultured bacterium"
"ASV3188","Bin2",6.08766233766234e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV3189","Bin18",6.08766233766234e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes BD2-2","uncultured","uncultured bacterium"
"ASV3190","Bin7",6.08766233766234e-05,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","uncultured","uncultured bacterium"
"ASV3191","Bin97",6.08766233766234e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM1B06","uncultured","uncultured bacterium"
"ASV3192","Bin41",6.08766233766234e-05,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured bacterium"
"ASV3193","Bin44",6.08766233766234e-05,"Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","uncultured","uncultured bacterium"
"ASV3194","Bin44",6.08766233766234e-05,"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales",NA,"uncultured","uncultured bacterium"
"ASV3195","Bin31",6.08766233766234e-05,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales",NA,"uncultured","uncultured bacterium"
"ASV3196","Bin103",6.08766233766234e-05,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Alterococcus","uncultured bacterium"
"ASV3197","Bin97",6.08766233766234e-05,"Bacteria","Proteobacteria","Magnetococcia","Magnetococcales","Magnetococcaceae","Magnetococcus","uncultured bacterium"
"ASV3229","Bin95",5.58110461222485e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,"uncultured","uncultured bacterium"
"ASV3230","Bin95",5.58110461222485e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured bacterium"
"ASV3231","Bin51",5.58110461222485e-05,"Bacteria","Patescibacteria","Microgenomatia","Candidatus Gottesmanbacteria",NA,"uncultured","uncultured bacterium"
"ASV3232","Bin35",5.58110461222485e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","uncultured bacterium"
"ASV3233","Bin105",5.58110461222485e-05,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured bacterium"
"ASV3234","Bin35",5.58110461222485e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","uncultured bacterium"
"ASV3235","Bin35",5.58110461222485e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","uncultured bacterium"
"ASV3236","Bin1",5.58110461222485e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","OLB15","uncultured bacterium"
"ASV3237","Bin59",5.58110461222485e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24",NA,"uncultured","uncultured bacterium"
"ASV3238","Bin17",5.58110461222485e-05,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured bacterium"
"ASV3239","Bin7",5.58110461222485e-05,"Bacteria","Armatimonadota",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3240","Bin55",5.58110461222485e-05,"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","ginsengisoli"
"ASV3241","Bin56",5.58110461222485e-05,"Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type III","uncultured","uncultured bacterium"
"ASV3242","Bin107",5.58110461222485e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora","uncultured bacterium"
"ASV3243","Bin93",5.58110461222485e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","uncultured","uncultured bacterium"
"ASV3244","Bin44",5.58110461222485e-05,"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus","uncultured bacterium"
"ASV3245","Bin81",5.58110461222485e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Defluviimonas","uncultured bacterium"
"ASV3246","Bin23",5.58110461222485e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group","uncultured","uncultured bacterium"
"ASV3247","Bin44",5.58110461222485e-05,"Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","uncultured","uncultured bacterium"
"ASV3248","Bin14",5.58110461222485e-05,"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,"uncultured","uncultured bacterium"
"ASV3249","Bin105",5.58110461222485e-05,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured bacterium"
"ASV3250","Bin81",5.58110461222485e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","uncultured bacterium"
"ASV3251","Bin50",5.58110461222485e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","uncultured","uncultured bacterium"
"ASV3252","Bin12",5.58110461222485e-05,"Bacteria","WPS-2",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3253","Bin41",5.28988573846805e-05,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured","uncultured bacterium"
"ASV3254","Bin52",5.28988573846805e-05,"Bacteria",NA,NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3255","Bin17",5.28988573846805e-05,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured bacterium"
"ASV3256","Bin21",5.28988573846805e-05,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales",NA,"uncultured","uncultured bacterium"
"ASV3257","Bin64",5.28988573846805e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Denitratisoma","uncultured bacterium"
"ASV3258","Bin102",5.28988573846805e-05,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,"uncultured","uncultured bacterium"
"ASV3259","Bin47",5.28988573846805e-05,"Bacteria","Acidobacteriota","Blastocatellia","DS-100",NA,"uncultured","uncultured bacterium"
"ASV3260","Bin85",5.28988573846805e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","uncultured bacterium"
"ASV3261","Bin41",5.28988573846805e-05,"Bacteria","Planctomycetota","Phycisphaerae","CCM11a",NA,"uncultured","uncultured bacterium"
"ASV3262","Bin48",5.28988573846805e-05,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales",NA,"uncultured","uncultured bacterium"
"ASV3263","Bin92",5.28988573846805e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","uncultured","uncultured bacterium"
"ASV3264","Bin64",5.28988573846805e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Denitratisoma","uncultured bacterium"
"ASV3265","Bin95",5.28988573846805e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,"uncultured","uncultured bacterium"
"ASV3266","Bin81",5.28988573846805e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Defluviimonas","uncultured bacterium"
"ASV3267","Bin61",5.28988573846805e-05,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","uncultured bacterium"
"ASV3268","Bin85",5.28988573846805e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","uncultured","uncultured bacterium"
"ASV3269","Bin97",5.28988573846805e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Candidatus Jidaibacter","uncultured","uncultured bacterium"
"ASV3270","Bin97",5.28988573846805e-05,"Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,"uncultured","uncultured bacterium"
"ASV3271","Bin41",5.28988573846805e-05,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured bacterium"
"ASV3272","Bin5",5.28988573846805e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,"uncultured","uncultured bacterium"
"ASV3273","Bin31",5.28988573846805e-05,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","uncultured bacterium"
"ASV3274","Bin95",5.28988573846805e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,"uncultured","uncultured bacterium"
"ASV3275","Bin58",5.28988573846805e-05,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Caproiciproducens","uncultured bacterium"
"ASV3276","Bin51",5.28988573846805e-05,"Bacteria","Patescibacteria","Berkelbacteria",NA,NA,"uncultured","uncultured bacterium"
"ASV3277","Bin107",5.28988573846805e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","uncultured bacterium"
"ASV3278","Bin45",5.28988573846805e-05,"Bacteria","Acidobacteriota","Vicinamibacteria","Subgroup 17",NA,"uncultured","uncultured bacterium"
"ASV3279","Bin107",5.28988573846805e-05,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","uncultured bacterium"
"ASV3280","Bin76",5.28988573846805e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,"uncultured","uncultured bacterium"
"ASV3281","Bin37",5.28988573846805e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","uncultured bacterium"
"ASV3282","Bin8",5.28988573846805e-05,"Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,"uncultured","uncultured bacterium"
"ASV3283","Bin17",5.28988573846805e-05,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Sporocytophaga","uncultured bacterium"
"ASV3284","Bin107",5.28988573846805e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured","uncultured bacterium"
"ASV3285","Bin95",5.28988573846805e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,"uncultured","uncultured bacterium"
"ASV3286","Bin23",5.4525627044711e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","uncultured","uncultured bacterium"
"ASV3287","Bin49",5.4525627044711e-05,"Archaea","Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales","Methanomassiliicoccaceae","Methanomassiliicoccus","uncultured bacterium"
"ASV3288","Bin95",5.4525627044711e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,"uncultured","uncultured bacterium"
"ASV3289","Bin73",5.4525627044711e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Berkiella","uncultured bacterium"
"ASV3290","Bin68",5.4525627044711e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured bacterium"
"ASV3291","Bin103",5.4525627044711e-05,"Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales",NA,"uncultured","uncultured bacterium"
"ASV3292","Bin8",5.4525627044711e-05,"Bacteria","Chloroflexi","Dehalococcoidia","Dehalococcoidales",NA,"uncultured","uncultured bacterium"
"ASV3293","Bin49",5.4525627044711e-05,"Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC AAA011-D5","uncultured","uncultured bacterium"
"ASV3294","Bin65",5.4525627044711e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera","uncultured bacterium"
"ASV3295","Bin103",5.4525627044711e-05,"Bacteria",NA,NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3296","Bin3",5.4525627044711e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV3297","Bin65",5.4525627044711e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Denitratisoma","uncultured bacterium"
"ASV3298","Bin101",5.4525627044711e-05,"Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Smithellaceae","Smithella","uncultured bacterium"
"ASV3299","Bin44",5.4525627044711e-05,"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales",NA,"uncultured","uncultured bacterium"
"ASV3300","Bin101",5.4525627044711e-05,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,"uncultured","uncultured bacterium"
"ASV3301","Bin108",5.4525627044711e-05,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia","uncultured bacterium"
"ASV3302","Bin29",5.4525627044711e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Petrimonas","sulfuriphila"
"ASV3303","Bin73",5.4525627044711e-05,"Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,"uncultured","uncultured bacterium"
"ASV3304","Bin73",5.4525627044711e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Piscirickettsiales","Piscirickettsiaceae","Candidatus Endoecteinascidia","uncultured bacterium"
"ASV3305","Bin69",5.4525627044711e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax","uncultured bacterium"
"ASV3306","Bin42",5.4525627044711e-05,"Bacteria","Planctomycetota","vadinHA49",NA,NA,"uncultured","uncultured bacterium"
"ASV3307","Bin51",5.4525627044711e-05,"Bacteria","Patescibacteria","Microgenomatia","Candidatus Amesbacteria",NA,"uncultured","uncultured bacterium"
"ASV3308","Bin42",5.4525627044711e-05,"Bacteria","Planctomycetota","vadinHA49",NA,NA,"uncultured","uncultured bacterium"
"ASV3309","Bin57",5.4525627044711e-05,"Bacteria","Firmicutes","Clostridia",NA,NA,"uncultured","uncultured bacterium"
"ASV3310","Bin40",5.4525627044711e-05,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","uncultured bacterium"
"ASV3311","Bin61",5.4525627044711e-05,"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Oligoflexus","uncultured bacterium"
"ASV3312","Bin102",5.4525627044711e-05,"Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,"uncultured","uncultured bacterium"
"ASV3313","Bin4",5.4525627044711e-05,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured","uncultured bacterium"
"ASV3314","Bin8",5.4525627044711e-05,"Bacteria","Chloroflexi","Anaerolineae","SJA-15",NA,"uncultured","uncultured bacterium"
"ASV3315","Bin42",5.4525627044711e-05,"Bacteria","Planctomycetota","vadinHA49",NA,NA,"uncultured","uncultured bacterium"
"ASV3316","Bin94",5.4525627044711e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured","uncultured bacterium"
"ASV3317","Bin51",5.4525627044711e-05,"Bacteria","Patescibacteria","Microgenomatia","Candidatus Gottesmanbacteria",NA,"uncultured","uncultured bacterium"
"ASV3318","Bin44",5.4525627044711e-05,"Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus","uncultured bacterium"
"ASV3319","Bin57",5.4525627044711e-05,"Bacteria","Firmicutes","Clostridia",NA,NA,"uncultured","uncultured bacterium"
"ASV3320","Bin88",5.4525627044711e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured bacterium"
"ASV3321","Bin33",5.4525627044711e-05,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured bacterium"
"ASV3322","Bin59",5.4525627044711e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24",NA,"uncultured","uncultured bacterium"
"ASV3323","Bin89",5.07305194805195e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia","uncultured bacterium"
